id,created_at,text
973229212831186944,2018-03-12 16:08:20,b'\xe2\x80\x98Ergste kindermisbruik ooit\xe2\x80\x99: gevolg van politieke correctheid? https://t.co/q928yisHB2 via @wordpressdotcom\n@BLIKOPENER333'
973228824145137666,2018-03-12 16:06:48,b'Pluk de dag morgen kan alles anders zijn. Goedemiddag. https://t.co/8sO1ziZoTa'
973228346338406400,2018-03-12 16:04:54,b'RT @dekoran1: NIDA en de linkse ongelovige kudden https://t.co/wQ5Zhy2T7Y @lidwieneik_boom'
973228308459675649,2018-03-12 16:04:45,b'RT @dekoran1: Vastgoedman Pleijsier luidt noodklok\nBeschieting Amsterdams vastgoedbedrijf: \xe2\x80\x99Onze familie wordt bedreigd\xe2\x80\x99  https://t.co/XXmF\xe2\x80\xa6'
973228258799112193,2018-03-12 16:04:33,b'RT @dekoran1: Ophef over oude NIDA-tweet: \xe2\x80\x98Linkse partijen krijgen hier last van\xe2\x80\x99  https://t.co/VrPD1tgAL2  @lidwieneik_boom'
973228206017925120,2018-03-12 16:04:20,"b'RT @dutchresearcher: @dekoran1 @lidwieneik_boom Hierbij (een deel van) het partijprogramma. Scheiding kerk en staat moet verdwijnen, Gaza-s\xe2\x80\xa6'"
973228103475564544,2018-03-12 16:03:56,b'RT @dekoran1: Lubach zet Denk en Erdogan voor gek  https://t.co/xL9xRk8ele  @lidwieneik_boom'
973228030465335296,2018-03-12 16:03:38,b'RT @dekoran1: Geld van de Sterren - 36: Yvon Jaspers  https://t.co/vUoE5rpwkO  @lidwieneik_boom'
973227922852114433,2018-03-12 16:03:13,b'RT @dekoran1: Links Rotterdam gaat samenwerken met Salfisten van NIDA.. slechte zaak @lidwieneik_boom'
973211508380446720,2018-03-12 14:57:59,b'RT @navnitkumar2014: Now what is this watching https://t.co/YqQGN78eZQ'
973209535396630529,2018-03-12 14:50:09,b'RT @BLIKOPENERteam: @BLIKOPENER333 @DirkBontes1 @rinsjan @lidwieneik_boom ROFLOL https://t.co/kStcX7rLqb'
973209457013469184,2018-03-12 14:49:50,"b'RT @BLIKOPENER333: @DirkBontes1 @rinsjan @lidwieneik_boom Het niveau van de humor on twitter zakt behoorlijk,  ik zeg nog zo denk om ... ht\xe2\x80\xa6'"
973204513824890881,2018-03-12 14:30:12,b'RT @dekoran1: Erdogan kweekt aanhangers bij Nederturken en zet ze dan af bij Reguliere partijen.. geen integratie gewenst  https://t.co/H2z\xe2\x80\xa6'
973204466357895169,2018-03-12 14:30:00,b'RT @dekoran1: Australi\xc3\xabrs redden enorme spin https://t.co/E1jgpVgucM  @lidwieneik_boom'
973204446808330241,2018-03-12 14:29:56,b'RT @dekoran1: Gemeentes hebben geen aandacht voor het groeiende salafisme  https://t.co/WqB1rbnc5b  @lidwieneik_boom'
973204426252062725,2018-03-12 14:29:51,"b'RT @dekoran1: ""Moslims zijn polythe\xc3\xafsten""  https://t.co/2GFqFWDWtw  @lidwieneik_boom'"
973204418492583938,2018-03-12 14:29:49,b'RT @dekoran1: NIDA en de linkse ongelovige kudden\n\nMoslimpartij schermt met \xe2\x80\x9cholistische waarden\xe2\x80\x9d van de islam  https://t.co/wQ5Zhy2T7Y @li\xe2\x80\xa6'
973204364629303298,2018-03-12 14:29:36,b'RT @dekoran1: De wankele basis van het klimaat- en energiebeleid (1)\n\nHoe klimaatmodellen in elkaar worden geknutseld   https://t.co/m006A9\xe2\x80\xa6'
973204339870363648,2018-03-12 14:29:30,"b'RT @dekoran1: De Koreaanse troefkaarten van Trump\n\nMSM papegaaien NY Times, Washington Post en CNN na   https://t.co/75CALDTCC3  @lidwienei\xe2\x80\xa6'"
973204314926829569,2018-03-12 14:29:24,b'RT @dekoran1: Wilt u meer of minder Nida? Wilt u meer of minder Bij1?  https://t.co/Bb8IOSuPzm  @lidwieneik_boom'
973204292432691200,2018-03-12 14:29:19,"b""RT @dekoran1: Als psychiater ontving ik D66: 'Ik ben depressief, dokter'  https://t.co/nYOdj2WFBB  @lidwieneik_boom"""
973204268999114752,2018-03-12 14:29:13,b'RT @dekoran1: Amsterdam:  D66 en GroenLinks gaan nek-aan-nek in verkiezingsstrijd  https://t.co/3xIxVLbG90  @lidwieneik_boom'
973204236124278784,2018-03-12 14:29:05,b'RT @dekoran1: Peilingen Amsterdam @lidwieneik_boom https://t.co/5InjsiIJVO'
973204150552027142,2018-03-12 14:28:45,"b'RT @dekoran1: 9 keer kanker, 5 longoperaties, 74 bestralingen, en toch haalt Bibian Mentel weer goud  https://t.co/MfDzp9J8CV  @lidwieneik_\xe2\x80\xa6'"
973204053571309569,2018-03-12 14:28:22,"b'RT @dekoran1: Is er eindelijk een medicijn tegen een zeldzame ziekte, gaat het van de markt https://t.co/sqRw6WBJ3U  @lidwieneik_boom'"
973204025222008832,2018-03-12 14:28:15,b'RT @dekoran1: Erdogan wil meer kinderen bij Turken in Europa  (erdogan blijf ze als Turk zien en bemoeit zich met gezinsleven)  https://t.c\xe2\x80\xa6'
973203985808142336,2018-03-12 14:28:06,b'RT @dekoran1: Ook islam.. en dan in Zweden.. Vrouwen mogen niet naar buiten zonder toestemming van hun man.. @EnisOdaci  @lidwieneik_boom h\xe2\x80\xa6'
973203943726702593,2018-03-12 14:27:56,b'RT @dekoran1: @lidwieneik_boom https://t.co/b0WO2szPQw'
973203906464448513,2018-03-12 14:27:47,b'RT @dekoran1: \xe2\x80\x98Ergste kindermisbruik ooit\xe2\x80\x99: gevolg van politieke correctheid?  https://t.co/FdoxDzgipG  @lidwieneik_boom'
973203886105399297,2018-03-12 14:27:42,b'RT @dekoran1: Jonge gezinnen ontvluchten de stad\nHuizenprijs en immigratie zijn belangrijkste reden voor trek naar de rand  https://t.co/gl\xe2\x80\xa6'
973203818455420928,2018-03-12 14:27:26,b'RT @rinsjan: Waar bemoeit hij zich mee.... Erdogan wil meer kinderen bij Turken in Europa | NOS https://t.co/xR1FzZPEuO @BLIKOPENER333 @lid\xe2\x80\xa6'
973203809852973056,2018-03-12 14:27:24,b'RT @rinsjan: KLM stopt met verkoop sigaretten aan boord https://t.co/1DAx21ZRd7 @BLIKOPENER333 @lidwieneik_boom'
973203748788031488,2018-03-12 14:27:09,b'RT @rinsjan: Doordat er burgeroorlog is tussen Koerden en Turken worden er moskee\xc3\xabn en clubhuizen in de brand gestoken. @BLIKOPENER333 @lid\xe2\x80\xa6'
973161774206857216,2018-03-12 11:40:22,b'RT @dekoran1: Politieke lessen van Erdogan voor jonge Nederturken.. aanhangers van Erdogan zijn nu verkiesbaar via verschillende Nederlands\xe2\x80\xa6'
973161734436421632,2018-03-12 11:40:12,"b'RT @dekoran1: Wie met de gemeenteraad op een Turk stemt, heeft grote kans een zetelrover of een Erdoganaanhanger de kans van zijn/haar leve\xe2\x80\xa6'"
973161690148884480,2018-03-12 11:40:02,b'RT @dekoran1: @lidwieneik_boom https://t.co/EizvXxh43O'
973161495839338497,2018-03-12 11:39:15,"b'RT @dekoran1: Leerling 16:  (Turks) Ze blijven aanhanger van de AKP, ook al staan ze verkiesbaar voor het CDA, de PvdA, Groenlinks of D66\xe2\x80\xa6'"
973161341858041856,2018-03-12 11:38:39,b'RT @dekoran1: Eenzijdig kijken.. ze doen het.. man achter #Noraspreekt beseft niet hoeveel moslims (weer dat groepsdenken) stemmen op een g\xe2\x80\xa6'
973155538363142144,2018-03-12 11:15:35,"b'RT @dekoran1: #Noraspreekt  Feminisme moet, maar dan wel echt feminisme  @lidwieneik_boom https://t.co/l11LfF1ypz'"
973147104968347649,2018-03-12 10:42:04,b'RT @dekoran1: Jesse Klaver: \xe2\x80\x98NIDA Rotterdam heeft zich laten zien als een progressieve partij\xe2\x80\x99 (2)  https://t.co/HcEOSePrDY  @lidwieneik_bo\xe2\x80\xa6'
973147080796573696,2018-03-12 10:41:58,b'RT @dekoran1: Peutermoordenaar wil dat belastingbetaler hem nieuw gezicht geeft  https://t.co/EsfdUFsVDL  @lidwieneik_boom'
973147052879306754,2018-03-12 10:41:52,b'RT @dekoran1: Defensie moet tijdelijk gevechtsonderdelen opheffen door personeelstekort  https://t.co/24WdvrGKYr  @lidwieneik_boom'
973146982670917632,2018-03-12 10:41:35,b'RT @dekoran1: Schiphol zoekt zee op. Lelystad niet meer nodig    https://t.co/0s8eiqCzTt  @lidwieneik_boom'
973146953205809152,2018-03-12 10:41:28,b'RT @dekoran1: Politieke lessen van Erdogan voor jonge Nederturken  https://t.co/H2z59xN6wn  @lidwieneik_boom'
973146922922971137,2018-03-12 10:41:21,b'RT @dekoran1: \xe2\x80\x99Tbs\xe2\x80\x99er smokkelt simpel drugs en kinderporno kliniek in\xe2\x80\x99  https://t.co/qwRBh2Q0YI  @lidwieneik_boom'
973146841436114944,2018-03-12 10:41:01,"b'RT @dekoran1: Schuldenvrij met gesloten beurs, door verplicht werken  https://t.co/PnYHrHDE8q  @lidwieneik_boom'"
973146790806671360,2018-03-12 10:40:49,b'RT @dekoran1: Turkse gezinnen moeten van Erdogan tenminste 5 kinderen.. https://t.co/jE1UFpDep4  @lidwieneik_boom'
973146717766979585,2018-03-12 10:40:32,"b'RT @dekoran1: Misbruikschandaal in Britse Telford: honderden meisjes door moslims gedrogeerd, geslagen en verkracht https://t.co/lTOfhqXWSP\xe2\x80\xa6'"
973146685672214529,2018-03-12 10:40:24,b'RT @dekoran1: Misbruikschandaal in Britse Telford: Zo denken moslims in Telford over weste;lijke vrouwen https://t.co/fpThuP1Qh5  @lidwiene\xe2\x80\xa6'
973146644928696320,2018-03-12 10:40:14,b'RT @dekoran1: Radboud voorop in strijd tegen zeldzame kanker  https://t.co/Q8GIP6l2t2  @lidwieneik_boom'
973146609373491202,2018-03-12 10:40:06,b'RT @dekoran1: Politie zoekt in plas naar twee mannen die 44 jaar geleden verdwenen  https://t.co/C6eXNSuE38  @lidwieneik_boom'
973146573277409280,2018-03-12 10:39:57,b'RT @dekoran1: Wat is mijn referendumstem waard op 21 maart?  https://t.co/WWWTM5BBhg  @lidwieneik_boom'
973146534652063745,2018-03-12 10:39:48,"b""RT @dekoran1: 'Duitse staat moet veiligheid moskee\xc3\xabn waarborgen'  https://t.co/ISDuFGFRfN  @lidwieneik_boom"""
973146499050860544,2018-03-12 10:39:40,"b'RT @dekoran1: Vrijgezellenfeest eindigt in vliegtuigcrash, vriendin Yolanthe verongelukt  https://t.co/qz3FzU1bCn  @lidwieneik_boom'"
973146415798079488,2018-03-12 10:39:20,b'RT @dekoran1: Burgers draaien onterecht op voor klimaatkosten  https://t.co/rcp3Tl6fDT  @lidwieneik_boom'
973146381505347584,2018-03-12 10:39:12,b'RT @dekoran1: #Terugkijken: Je bent Turk.. en je vind het OK dat Erdogan zich bemoeit met jouw seksleven  https://t.co/hV2sV2v5T6  @lidwien\xe2\x80\xa6'
973146296491134976,2018-03-12 10:38:51,b'RT @dekoran1: Aanvaller Iraanse ambassadeursresidentie in Wenen doodgeschoten  https://t.co/l9tmXH0enO  @lidwieneik_boom'
973146253096902657,2018-03-12 10:38:41,b'RT @dekoran1: Achter afschaffen van contant geld schuilt dubieuze missie https://t.co/Wjd6rCVFtq  @lidwieneik_boom'
973146235879264256,2018-03-12 10:38:37,b'RT @dekoran1: waar gebeurd.. tbs Almere.. @lidwieneik_boom  https://t.co/hGomILwV6G'
973146163095457792,2018-03-12 10:38:20,"b""RT @dekoran1: Deze journaliste trekt fel ten strijde tegen de radicale Islam. 'De oplossing komt als we een idee\xc3\xabnstrijd durven aangaan'\xe2\x80\xa6"""
973146047651475456,2018-03-12 10:37:52,b'RT @rinsjan: Waarom zou een print Afrikaans zijn. Straks zijn er ook westerse prints die dan weer niet toege\xc3\xabigend mogen worden. Wat een ge\xe2\x80\xa6'
972946239426846720,2018-03-11 21:23:54,b'Graag retweeten #dossierpechtold https://t.co/klPf5y6Usy. @BLIKOPENER333'
972945301282664460,2018-03-11 21:20:10,b'RT @wierdduk: Dan weten R\xe2\x80\x99dammers wat de stad te wachten staat: https://t.co/ZmrrU1WQXB'
972945225462185984,2018-03-11 21:19:52,b'RT @neevvd: En de onderste steen komt boven!\nMoordenaar Pim Fortuyn komt nooit vrij!\nIedereen \xe2\x82\xac1000!\nGeen cent meer naar de Grieken!\n\nDat h\xe2\x80\xa6'
972945077277462529,2018-03-11 21:19:17,"b'RT @Percolator_HNJ: Het zoveelste geval in #GrootBrittanni\xc3\xab, na de grote kinderseksschandalen in #Rotherham, #Rochdale en #Oxford. Het over\xe2\x80\xa6'"
972944998223269889,2018-03-11 21:18:58,b'RT @rinsjan: 17-jarig meisje omgekomen door ongeval https://t.co/Zmo1lykot1 @BLIKOPENER333'
972942339579760641,2018-03-11 21:08:24,b'RT @CoraBr1: @lidwieneik_boom linksonder heb ik nog steeds in knalrood'
972942066937315328,2018-03-11 21:07:19,b'#Nostalgie                                   Waarvan akte. https://t.co/ivYUKDna21'
972937476837867520,2018-03-11 20:49:05,"b'RT @BLIKOPENER333: OOPS Meisje (15) dood na val van grote hoogte, waarschijnlijk van bouwkraan https://t.co/ICHmGdiXEY'"
972937310135341056,2018-03-11 20:48:25,"b'RT @hulswood: ""Rutte VVD op bezoek in Maastricht"".\n....Publieke regionale omroep L1 (ons belastinggeld dus) stelt geen kritische vragen en\xe2\x80\xa6'"
972937246470000640,2018-03-11 20:48:10,"b'RT @Blondemevrouw1: Als westerlingen zich niet massaal verzetten tegen elites, invasi\xc3\xabrs en westerse collaborateurs, is dictatuur de enige\xe2\x80\xa6'"
972937200710103041,2018-03-11 20:47:59,b'RT @CarreidasJet: Berlijn: Alweer een meisje (15) doodgestoken. Politie heeft vandaag verdachte opgepakt maar zwijgt tot nu toe over afkoms\xe2\x80\xa6'
972937131361488897,2018-03-11 20:47:43,b'RT @dekoran1: Politie onderzoekt kruizen op bouwgrond moskee in Enschede  https://t.co/TnpOgKWNZY  @BLIKOPENER333'
972937095806373888,2018-03-11 20:47:34,b'RT @BLIKOPENER333: OOPS TERROR ATTACKS Turkse panden en moskee\xc3\xabn doelwit van aanslagen in Duitsland https://t.co/ylVxriYCIf'
972906121114644482,2018-03-11 18:44:29,b'RT @JoostNiemoller: Jesse Klaver die met de islam wil werken en dat een progressief blok noemt. Zelfs een tweedehands  autoverkoper komt da\xe2\x80\xa6'
972895541846831106,2018-03-11 18:02:27,b'https://t.co/VIQhi3jlZA'
972891110887645185,2018-03-11 17:44:50,b'https://t.co/y4s45Ta8U3'
972886902134263808,2018-03-11 17:28:07,b'RT @BLIKOPENER333: OOPS wat gebeurde er allemaal vandaag op deze \xc3\xa9\xc3\xa9rste #Hoofddoekjesdag zondag 11 maart 2018 ?\nLees het n\xc3\xba op bij Jos\xc3\xa9 op\xe2\x80\xa6'
972884090390302720,2018-03-11 17:16:57,b'RT @BLIKOPENER333: Niet vergeten vandaag zondag 11 maart 2018 de \xc3\xa9\xc3\xa9rste internationale #Hoofddoekjedag https://t.co/Bw2t6MtetP'
