Expected Annual Damage,Expected Evacuation Costs,Expected Number of Deaths,Total Construction Costs
0.0,0.0,0.0,319868030.4891315
1677006.7816872245,141.1117988023425,0.00021825767639126051,319868030.4891315
0.0,0.0,0.0,319868030.4891315
685576.7351881487,46.03413418790225,7.975342629845442e-05,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
1833123.8634919536,100.73091973794533,0.0002835485959960239,319868030.4891315
647815.9466740795,44.78640590897072,7.30662221070941e-05,319868030.4891315
676304.5580565664,45.72775399644975,7.811138056219411e-05,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
992193.366092376,45.35206149860413,7.609785527092861e-05,319868030.4891315
257837.34367440123,20.473739805507158,3.5734061370950524e-05,319868030.4891315
49549.0821274828,2.6985149648362303,4.861230684022443e-06,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
15634110.957420763,333.3197336708413,0.0014192050327200968,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
129596.04847926146,7.41462915105087,2.6138549511476777e-05,319868030.4891315
2038143.3664157246,94.25967941537434,0.00015436160865161811,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
28341741.827372566,390.7091083328448,0.003334918648287455,319868030.4891315
42548282.599893786,562.4804732148208,0.004982292435029568,319868030.4891315
62986980.957568824,779.4310548733079,0.007321905594060664,319868030.4891315
993969498.6584603,7862.811438124243,0.08765074580588322,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
2648374.579664374,113.21841366402867,0.00045424324827014496,319868030.4891315
0.0,0.0,0.0,319868030.4891315
61979.50466308141,2.7170031632115283,4.960318249603522e-06,319868030.4891315
350629.9529706137,19.943151494416135,3.28903714123859e-05,319868030.4891315
3019345.6066138768,40.043108261537725,0.00029427238393017426,319868030.4891315
259333.33116817672,11.463632474523923,2.0585228312115114e-05,319868030.4891315
15452955.870485397,696.1274216702517,0.0019109164793585528,319868030.4891315
0.0,0.0,0.0,319868030.4891315
36295.275206320235,2.767970024820088,5.233475327409839e-06,319868030.4891315
0.0,0.0,0.0,319868030.4891315
13133331.35883607,1210.1817676889955,0.0014853924181057756,319868030.4891315
1350547.8518915144,93.75255189351434,0.00015164365687718163,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
10972321.088831525,526.8986368623041,0.0017475043181341616,319868030.4891315
635121.6551214688,44.36694892265031,7.081814088269544e-05,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
743697.4396227371,10.383669164225447,7.300758019898325e-05,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
2551371.4311082475,43.72650798854267,0.00030884306165841367,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
33774.23790698454,2.669097859227851,4.703569600881408e-06,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
461602.1685578642,20.58350765014029,3.632236252842356e-05,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
221450702.38133833,3006.983308380738,0.03536178035149847,319868030.4891315
63269739.30570108,1070.2158166516854,0.0105016255214029,319868030.4891315
12645027.429235248,1195.011797995817,0.0014014328829059731,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
6479198.582922196,379.59919768146267,0.0006539519155860442,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
176268.28416516687,11.545307327457465,2.1022964979696006e-05,319868030.4891315
4187663.8426829707,193.82065529873566,0.0015462649850511226,319868030.4891315
250774.2214260722,20.196732324214036,3.424943878026289e-05,319868030.4891315
817600.545018012,45.72282042753307,7.808493908186942e-05,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
47588.34827993481,2.6449349459947706,4.5740683806428955e-06,319868030.4891315
14861097.305212665,1185.8847056569773,0.001382255626006498,319868030.4891315
4245025.533721628,256.44261350132956,0.0003714840113821231,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
208809.315414849,11.42691166817647,2.0388423018636398e-05,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
60491.05899407433,2.6840425977140496,4.783665980462764e-06,319868030.4891315
6279473.199495325,193.98120135410056,0.0015596665078675496,319868030.4891315
1116376.9311735765,92.90946269072901,0.00014712511726743224,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
644457.8084747342,44.67544307792913,7.247151641567394e-05,319868030.4891315
147532.1629587613,11.506921920485107,2.081723825319075e-05,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
200804.99848948736,11.208181598202813,1.92161384231819e-05,319868030.4891315
0.0,0.0,0.0,319868030.4891315
675005.7256531055,45.68483672742114,7.78813653047251e-05,319868030.4891315
17543120.59486365,1162.8668646690808,0.00133819457986494,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
2779908.767118352,85.95156545078538,0.0006899035602049117,319868030.4891315
0.0,0.0,0.0,319868030.4891315
2454499.800236365,180.2499992491342,0.0002580253304465426,319868030.4891315
0.0,0.0,0.0,319868030.4891315
10609193.831073992,853.3848059988893,0.002177882723036679,319868030.4891315
1137137.7626768677,93.72367847832044,0.0001514889097047693,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
50634.83290077434,2.728184747383638,5.020245990125528e-06,319868030.4891315
42017.606838704196,2.732897494007768,5.045503972580403e-06,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
62954975.84112197,778.3042115281937,0.007317448062310445,319868030.4891315
8179456.036453273,649.107679346618,0.0007694357800697607,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
885414.6978921364,43.24418681178956,0.00013303926632998985,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
648803.7069749876,44.81904443450865,7.324114840191525e-05,319868030.4891315
8134243.651567036,161.98918267708265,0.0011711308585349866,319868030.4891315
0.0,0.0,0.0,319868030.4891315
3556229.2060710713,194.07935903685464,0.001567860184268047,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
1702455.9986943793,93.11597337645648,0.00045833367888402767,319868030.4891315
460411.6724104862,31.344732480285387,0.00010936705637649714,319868030.4891315
0.0,0.0,0.0,319868030.4891315
59034.51824953226,2.6517885439653144,4.61080026357639e-06,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
1375167.3802172435,94.56605401872876,0.00015600362443844663,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
20516262.708595745,1243.9334634105094,0.004172523937668351,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
666134129.3391879,7910.388753428135,0.08768795768737274,319868030.4891315
650932106.6727322,7715.8121113317775,0.08514969837660265,319868030.4891315
7327182.088098871,406.45192903378705,0.003182501208864932,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
4306664.666599728,320.7744715365777,0.00044469935884541617,319868030.4891315
149727.44569646294,11.593018369125916,2.127867247884209e-05,319868030.4891315
1616608.0556794675,93.30271223608821,0.0001492327396178917,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
2032667.971682118,94.13843071244924,0.000153711775792903,319868030.4891315
274400.9470504109,21.123345162884654,3.9215623616461906e-05,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
1667493.712465464,94.69323979431,0.00015668527705938162,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
856785.363907785,46.793604887667115,8.382381224100285e-05,319868030.4891315
0.0,0.0,0.0,319868030.4891315
39970588.90605208,2000.6641193204234,0.0031588498087323346,319868030.4891315
0.0,0.0,0.0,319868030.4891315
635156.8182952628,44.3681108180462,7.082436806524191e-05,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
1313951.261128657,92.54329215598824,0.00014516262497161925,319868030.4891315
0.0,0.0,0.0,319868030.4891315
5690247.516140741,519.6732395232054,0.0006663369753388995,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
2124121.0779322525,94.86458130281437,0.0002653463691976812,319868030.4891315
0.0,0.0,0.0,319868030.4891315
3084677.065313321,72.36938408580338,0.0005323662388107551,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
199848.58768076214,11.182046225869765,1.9076065801314276e-05,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
6635444.560819283,325.40669423145937,0.00046952577301233236,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
3314247.5085252253,127.59840203644853,0.00044240309883784466,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
19955632.67150719,306.7080506747319,0.002380020874602831,319868030.4891315
0.0,0.0,0.0,319868030.4891315
34529.262265885794,2.698709040886738,4.862270835312038e-06,319868030.4891315
353324044.90389824,4078.8455825771084,0.047400915160026154,319868030.4891315
0.0,0.0,0.0,319868030.4891315
1987008.7825657055,140.9981880085551,0.00021764877893399576,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
1363036.4081773881,94.16521077734846,0.00015385530364689403,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
60205.099889749494,2.677710237733462,4.74972767440814e-06,319868030.4891315
46126.03921843382,2.6049751385149116,4.359903648964222e-06,319868030.4891315
3285954.466823373,126.81768732733426,0.00043532977537362244,319868030.4891315
0.0,0.0,0.0,319868030.4891315
25844610.57848188,1550.8695846901294,0.004619499524479477,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
10582963.70652797,734.309059418669,0.0023662162049737315,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
986776286.795014,7817.015769244919,0.08685727243545877,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
2640566.7443598714,126.06052055585413,0.0004284697976781645,319868030.4891315
874062.6956206985,47.52430766483256,0.00038664493103382773,319868030.4891315
0.0,0.0,0.0,319868030.4891315
2207050.0657478096,127.01999970292036,0.00043716273798676355,319868030.4891315
0.0,0.0,0.0,319868030.4891315
9832899.249124873,286.9301253260589,0.001348643576367663,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
2637558.30400305,186.29879433092873,0.00029044386940784166,319868030.4891315
146323.6503011898,11.459525452518841,2.056321671293112e-05,319868030.4891315
6450911.052322257,201.24993286974401,0.0015765130202881803,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
4609275.019245793,365.6905183558652,0.0010161462089274976,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
79531596.52032462,1158.4484815009819,0.012990288017459046,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
12752379.627620153,834.6723788371376,0.0009959366763728837,319868030.4891315
0.0,0.0,0.0,319868030.4891315
215720.36116968235,11.615766449370376,2.140059089659762e-05,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
2501332.2183442507,143.69422063123642,0.00023209817545635208,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
827376.1678234027,45.989954110544076,7.951664301520852e-05,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
1033521.702733402,46.26724797475353,8.100280047616454e-05,319868030.4891315
109419.57522223904,7.4259335843328635,2.6240968374923048e-05,319868030.4891315
0.0,0.0,0.0,319868030.4891315
5246889.906325873,321.84872188836107,0.0004504568074632895,319868030.4891315
0.0,0.0,0.0,319868030.4891315
5596191.642244268,76.16534748165766,0.0005473821923885546,319868030.4891315
0.0,0.0,0.0,319868030.4891315
8859282.513245776,706.2180475449463,0.0019422259346072454,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
203125.22487069864,11.271585294414418,1.9555950760702276e-05,319868030.4891315
0.0,0.0,0.0,319868030.4891315
2405636.891996838,38.59545352655599,0.00028854579649234275,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
12212955.159970628,160.0343385418913,0.00118834996950383,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
260389.41532803891,20.57382910256286,3.627049031792795e-05,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
2031843.0851563367,94.12016418991024,0.00015361387629976255,319868030.4891315
41624.16509639791,2.7198970136866345,4.975827851616287e-06,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
3133628.4917651895,184.77719649249406,0.00028228886032889494,319868030.4891315
6420760.323487616,448.19494023004887,0.0014256551096378405,319868030.4891315
0.0,0.0,0.0,319868030.4891315
163790550.6142847,1649.2289474247045,0.018578224226332603,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
15778081.296769524,836.2018247189297,0.0009998514941619496,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
37493271.397612326,1472.0156423678395,0.011180328391817746,319868030.4891315
3747708.385527748,226.7069635967767,0.0003274159557340239,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
1351295.0358096035,93.77724106291063,0.00015177597856921675,319868030.4891315
222975002.88544443,3037.3410320380526,0.03566109044011856,319868030.4891315
709717.7770955319,46.83182570484422,8.402865684790941e-05,319868030.4891315
0.0,0.0,0.0,319868030.4891315
3317257.4304976864,127.68145745275723,0.0004431555860372644,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
2654943.344458172,126.55006425269997,0.0004329050937949627,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
10404002.93704288,403.5615052888264,0.001356646507253287,319868030.4891315
0.0,0.0,0.0,319868030.4891315
2198842.1330596665,185.38210099571876,0.00028553084818605957,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
2996363.479952904,141.69386107992153,0.0002213772412580539,319868030.4891315
0.0,0.0,0.0,319868030.4891315
820834.0541413786,45.81118095640886,7.855850765367016e-05,319868030.4891315
0.0,0.0,0.0,319868030.4891315
1351258.884375124,93.77604651245504,0.00015176957637176044,319868030.4891315
353536251.9752339,4849.974292369374,0.055684198524719404,319868030.4891315
8931553.685586836,360.31625214095675,0.001063762089415471,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
262052.12409299557,11.523838200630372,2.090790111737343e-05,319868030.4891315
0.0,0.0,0.0,319868030.4891315
1650892.4862357082,91.17091501907277,0.00025388556580941654,319868030.4891315
0.0,0.0,0.0,319868030.4891315
10039203.200537112,165.04535837096662,0.0012081724054137774,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
37749068.06279846,2050.871628553674,0.0022696607935687885,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
61625.48963185208,2.7091637533715236,4.918302904415735e-06,319868030.4891315
3084602.0727216345,226.21954929010298,0.000324803657007166,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
12628999.713234363,513.1950073972126,0.0019900123971087957,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
1047587.4811281929,46.57872458401652,8.267216048198081e-05,319868030.4891315
7906081.213565199,148.17201224316133,0.0011414253492029662,319868030.4891315
1174648.4579104194,95.19480453884674,0.00015937341510877874,319868030.4891315
0.0,0.0,0.0,319868030.4891315
821458.9967244709,31.51147159677651,0.00011087772306602115,319868030.4891315
807570.4967414486,31.128234038279263,0.00010740556712577351,319868030.4891315
0.0,0.0,0.0,319868030.4891315
34173.71539868673,2.684764904186035,4.787537184593076e-06,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
662136.283661034,31.39091612040912,0.00010978548300729672,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
130230284.26043949,1344.9972837493553,0.014849003170485098,319868030.4891315
3551197.975227771,317.1003900979332,0.00042949863095300593,319868030.4891315
145427.2884889118,11.424371179491043,2.0374807260404307e-05,319868030.4891315
0.0,0.0,0.0,319868030.4891315
2498340.465794805,143.6124664665043,0.00023166001371690176,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
5167594.35787195,254.87355195675988,0.00036307462039971024,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
1014322.2276412615,45.84208932135513,7.872416114658752e-05,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
7566532.265035695,210.6485303979,0.001286818161543376,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
971439761.0087587,7716.622370973413,0.08516520391241693,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
4889515.637307445,239.96516527260908,0.0016368963183526072,319868030.4891315
777111.1077470592,44.616385296334236,7.215499602314742e-05,319868030.4891315
2431336.69952291,141.78148718097484,0.0002218468736613028,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
1661319.7049628983,140.49656980594705,0.00021496035437587358,319868030.4891315
3787851.0633509653,183.02531147989953,0.0002728996263131076,319868030.4891315
13260675.87294568,622.7473880932845,0.0048309041655627185,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
5166298.964779581,319.5440472622947,0.0004388200613918137,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
294683.5611323849,11.168210016574532,9.079612486147369e-05,319868030.4891315
789156813.5742987,7730.518648360139,0.0854293814217809,319868030.4891315
0.0,0.0,0.0,319868030.4891315
192098.8633814082,7.379308343249548,2.5818540812166086e-05,319868030.4891315
241167.78123168388,11.061369354715922,1.8429297677030597e-05,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
25929784.27680417,511.2619123071768,0.004377155839597566,319868030.4891315
317877.6923803134,25.006032261128407,7.077338705584677e-05,319868030.4891315
36313149.65056742,2438.4547758191848,0.002727751630769232,319868030.4891315
0.0,0.0,0.0,319868030.4891315
3561171.057526883,213.40896126693218,0.0003147075792136365,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
1595404.8546404715,92.7233026886938,0.00014612739206804862,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
19866611.86601206,303.573786113767,0.0023676224486329205,319868030.4891315
0.0,0.0,0.0,319868030.4891315
0.0,0.0,0.0,319868030.4891315
