id,created_at,text
972874814716342272,2018-03-11 16:40:05,b'RT @BLIKOPENER333: OOPS Verwarde man pleegt brandaanslag op moskee in Berlijn https://t.co/lv6O2dc7cI'
972873612117139456,2018-03-11 16:35:18,"b""RT @lidwieneik_boom: Bijna verkiezingen dus de gevestigde orde der landverraders roept 'vrouwen en homo's moeten beschermd worden op straat\xe2\x80\xa6"""
972873563417038850,2018-03-11 16:35:07,b'RT @BLIKOPENER333: Niet vergeten vandaag zondag 11 maart 2018 de \xc3\xa9\xc3\xa9rste internationale #Hoofddoekjedag https://t.co/Bw2t6MtetP'
972873505988542464,2018-03-11 16:34:53,b'RT @rinsjan: Dit zijn de ware feministen! Tunesische vrouwen doorbreken taboe en gaan straat op https://t.co/ySSP6x6yuD #vrouwenrechten @BL\xe2\x80\xa6'
972873477253419008,2018-03-11 16:34:46,b'RT @BLIKOPENER333: @rinsjan WOW Eerste internationale #Hoofddoekjesdag 11 maart 2018 https://t.co/3Mn56S72um'
972873397544812544,2018-03-11 16:34:27,b'RT @BLIKOPENERteam: WOW #MODEVANDAAG 11 maart 2018 eerste internationale hoofddoekjesdag via @rinsjan https://t.co/6NvzACQAIa'
972873371099783169,2018-03-11 16:34:21,b'RT @BLIKOPENER333: @BLIKOPENERteam @rinsjan Ook kale vrouwen zijn blijer met een goedkoop hoofddoekje dan met een dure pruik https://t.co/b\xe2\x80\xa6'
972873301524705281,2018-03-11 16:34:04,b'RT @BLIKOPENER333: Van het #Mediakartel-nl g\xc3\xa9\xc3\xa9n hoofddoekjesrel op 11 maart 2018 https://t.co/jtA7Xj70Vj'
972873193298984960,2018-03-11 16:33:39,b'RT @BLIKOPENER333: @dekoran1 En dit berichtje juist op de Internationale #Hoofddoekjesdag 11 maart 2018 https://t.co/BkYWRX67xI'
972873119370182657,2018-03-11 16:33:21,"b'RT @dekoran1: Politie Engeland onderzoekt brief die oproept tot ""straf een moslim"" dag \xc2\xa0https://t.co/4eUjPe2SnO \xc2\xa0 @BLIKOPENER333\xe2\x80\x8d\xc2\xa0 https://\xe2\x80\xa6'"
972864449316048897,2018-03-11 15:58:54,b'RT @lidwieneik_boom: #PvdA-lijsttrekker Utrecht gaat zwervertje spelen in de hoop wat stemmen te kunnen ronselen https://t.co/r2mVWNwbuU\n@B\xe2\x80\xa6'
972861740131274759,2018-03-11 15:48:08,"b'RT @AlexStoute82: @dekoran1 @BLIKOPENER333 Uiteraard zegt ze wel dat homosexualiteit een zonde is in de islam, maar so what? Dat geld net z\xe2\x80\xa6'"
972860939111452673,2018-03-11 15:44:57,b'RT @BLIKOPENER333: @AlexStoute82 @dekoran1 Heb je een link van het interview? #DankAlvast'
972860917024280576,2018-03-11 15:44:52,b'RT @AlexStoute82: @dekoran1 @BLIKOPENER333 Het lijkt vreemd omdat het gewoon niet klopt. Google maar eens naar haar interview. Daar zegt ze\xe2\x80\xa6'
972860879703244800,2018-03-11 15:44:43,"b'RT @dekoran1: Ieder zijn/haar mening, maar dit is toch erg vreemd.. @BLIKOPENER333 https://t.co/s6KIqKdhZa'"
