Category,Item_Variant,Week 1,Week 2,Week 3,Week 4,Week 5,Week 6,Week 7,Week 8,Week 9,Week 10,Week 11,Week 12,Week 13,Week 14,Week 15,Week 16
Sparkling Soda,Peach Sparkling Soda,0,0,0,0,0,0.094250707,0,0.076745971,0.197044335,0,0,0.077639752,0.078802206,0,0.082644628,0
Sparkling Soda,Red and Blue Sparkling,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221565731,0.661157025,0.242718447
Sparkling Soda,Soda Ceria,0,0.27598896,0.668896321,0.405679513,0.082236842,0.188501414,0.2,0.076745971,0.197044335,0,0.168918919,0.077639752,0.078802206,0,0,0.121359223
Sparkling Soda,Soda Gembira,0,0,0,0,0.246710526,0.188501414,0.4,0.306983883,0.295566502,0.315955766,0.168918919,0.155279503,0.157604413,0,0,0
Sparkling Soda,Sparkling Sunset,0,0,0,0,0,0,0,0,0,0,0,0,0.078802206,0.147710487,0.165289256,0.606796117
Sparkling Soda,Strawberry Smoothies,0.087183958,0.09199632,0.11148272,0.101419878,0,0.094250707,0.2,0.076745971,0,0,0,0,0,0,0,0
Sparkling Soda,Strawberry Float,0,0,0,0,0.082236842,0.094250707,0.1,0.153491942,0,0,0.084459459,0,0,0,0,0
Special Today,Beef Burger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165289256,0.121359223
Special Today,Chicken Burger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247933884,0.606796117
Special Today,Ikan Goreng Sambal Mangga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41322314,0
Special Today,Nasi Ayam Kremes,0,0,0.11148272,6.389452333,0.904605263,1.696512724,2.9,2.225633154,2.955665025,2.369668246,2.787162162,2.329192547,1.812450749,1.772525849,1.404958678,2.427184466
Special Today,Nasi Ayam Kremes Eatopia Inc Air Mineral,2.441150828,1.655933763,2.564102564,0,0,0,0,0,0,0,0,0,0,0,0,0
Special Today,Nasi Ayam Sambal Matah,0,0,0,0,0,0,0,0,0,0,0,0,0,2.215657312,2.231404959,3.155339806
Special Today,Paket Nasi Ayam Kremes Eatopia Inc Air Mineral,0,0,0.445930881,2.332657201,2.302631579,0.471253534,0,0,0,0,0,0,0,0,0,0
Special Today,PaketLunch RB Chicken BBQ,0,0,0,0,0,0,0,0,0,0.394944708,0.337837838,0,0,0,0,0
Special Today,PaketLunch RB Chicken Chops,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247933884,0
Special Today,PaketLunch RB Chicken Katsu,0,0,0,0,0,0,0,0,0,0.236966825,0.506756757,0,0.078802206,0.369276219,0,0
Special Today,PaketLunch RB Chicken Wings,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082644628,0
Special Today,PaketLunch RB Teriyaki,0,0,0,0,0,0,0,0,0,0.315955766,0.253378378,0.077639752,0.078802206,0,0,0
Tea,Ice Eatopia Tea,1.482127289,0.827966881,0.445930881,1.014198783,0.164473684,0.094250707,0.3,0.383729854,0.197044335,0.157977883,0.168918919,0.155279503,0.157604413,0,0,0
Tea,Lemon Tea Hot,0.523103749,0.643974241,0.780379041,0.811359026,0.575657895,1.413760603,0.3,0.383729854,0.39408867,0.710900474,0.253378378,0.465838509,0.315208826,0.516986706,0.082644628,0.242718447
Tea,Lemon Tea Iced,1.220575414,1.287948482,1.226309922,1.21703854,1.644736842,0.942507069,1.1,0.613967767,0.492610837,1.105845182,0.675675676,1.164596273,0.394011032,0.59084195,0.743801653,0.72815534
Tea,Lychee Tea,2.005231037,2.023919043,2.229654404,2.231237323,2.549342105,0.848256362,3.5,1.381427475,1.083743842,1.421800948,1.773648649,1.164596273,0.709219858,1.107828656,1.074380165,0.485436893
Tea,Peach Tea,0.174367916,0.18399264,0.22296544,0.405679513,0.328947368,0.282752121,0.3,0.230237913,0.098522167,0.078988942,0.084459459,0,0,0.147710487,0.165289256,0
Tea,Regular Tea Hot,2.877070619,4.047838086,3.678929766,2.028397566,2.878289474,3.770028275,4,1.534919417,3.54679803,5.60821485,3.462837838,3.416149068,3.703703704,4.800590842,2.975206612,2.427184466
Tea,Premium Tea,0.784655623,0.459981601,0.891861761,0.811359026,0.657894737,1.696512724,0.5,0.690713738,1.083743842,0.473933649,0.253378378,0.465838509,0.315208826,0.443131462,0.661157025,0.849514563
Tea,Regular Tea Iced,10.2005231,5.795768169,5.908584169,8.823529412,9.539473684,8.859566447,7.8,6.830391404,8.768472906,7.898894155,11.82432432,7.220496894,9.771473601,8.862629247,9.752066116,14.19902913
Tea,Strawberry Tea,0,0.367985281,0.334448161,0,0.164473684,0.188501414,0,0.230237913,0.197044335,0.157977883,0.168918919,0.077639752,0.078802206,0,0,0.121359223
Toko Bu Dewi,Air Mineral,6.538796861,8.095676173,9.364548495,7.302231237,7.8125,9.896324222,9.9,9.593246355,9.753694581,7.66192733,7.85472973,7.298136646,8.195429472,8.197932053,9.256198347,9.466019417
Toko Bu Dewi,Camel Putih,0.087183958,0,0,0,0.082236842,0.094250707,0,0,0,0.078988942,0,0,0.078802206,0,0,0.121359223
Toko Bu Dewi,Chitato KRIPZ,0,0,0,0,0.082236842,0,0,0,0,0,0,0,0,0,0,0
Toko Bu Dewi,Chitato Sapi Bumbu Bakar,0,0.09199632,0,0,0,0,0,0,0,0,0,0,0,0,0,0
